1 -21.000 -21.000
2 -19.000 -20.980
3 -21.000 -20.980
4 -19.000 -20.960
5 -20.000 -20.951
6 -21.000 -20.951
7 -21.000 -20.952
8 -21.000 -20.952
9 -21.000 -20.953
10 -20.000 -20.943
11 -21.000 -20.944
12 -19.000 -20.924
13 -20.000 -20.915
14 -21.000 -20.916
15 -19.000 -20.897
16 -19.000 -20.878
17 -19.000 -20.859
18 -21.000 -20.860
19 -21.000 -20.862
20 -21.000 -20.863
21 -21.000 -20.865
22 -21.000 -20.866
23 -21.000 -20.867
24 -21.000 -20.869
25 -21.000 -20.870
26 -21.000 -20.871
27 -21.000 -20.873
28 -21.000 -20.874
29 -21.000 -20.875
30 -21.000 -20.876
31 -21.000 -20.878
32 -20.000 -20.869
33 -20.000 -20.860
34 -19.000 -20.841
35 -20.000 -20.833
36 -20.000 -20.825
37 -20.000 -20.816
38 -19.000 -20.798
39 -20.000 -20.790
40 -21.000 -20.792
41 -20.000 -20.785
42 -19.000 -20.767
43 -21.000 -20.769
44 -21.000 -20.771
45 -21.000 -20.774
46 -20.000 -20.766
47 -20.000 -20.758
48 -19.000 -20.741
49 -21.000 -20.743
50 -21.000 -20.746
51 -20.000 -20.738
52 -21.000 -20.741
53 -21.000 -20.744
54 -21.000 -20.746
55 -21.000 -20.749
56 -21.000 -20.751
57 -20.000 -20.744
58 -21.000 -20.746
59 -21.000 -20.749
60 -21.000 -20.751
61 -21.000 -20.754
62 -21.000 -20.756
63 -19.000 -20.739
64 -20.000 -20.731
65 -20.000 -20.724
66 -21.000 -20.727
67 -21.000 -20.729
68 -20.000 -20.722
69 -21.000 -20.725
70 -21.000 -20.728
71 -19.000 -20.710
72 -20.000 -20.703
73 -18.000 -20.676
74 -20.000 -20.669
75 -21.000 -20.673
76 -21.000 -20.676
77 -19.000 -20.659
78 -20.000 -20.653
79 -20.000 -20.646
80 -21.000 -20.650
81 -21.000 -20.653
82 -21.000 -20.657
83 -20.000 -20.650
84 -19.000 -20.634
85 -21.000 -20.637
86 -21.000 -20.641
87 -21.000 -20.645
88 -20.000 -20.638
