1 -21.000 -21.000
2 -20.000 -20.990
3 -20.000 -20.980
4 -21.000 -20.980
5 -21.000 -20.980
6 -21.000 -20.981
7 -20.000 -20.971
8 -20.000 -20.961
9 -19.000 -20.942
10 -18.000 -20.912
11 -21.000 -20.913
12 -21.000 -20.914
13 -21.000 -20.915
14 -21.000 -20.916
15 -20.000 -20.906
16 -20.000 -20.897
17 -20.000 -20.888
18 -20.000 -20.880
19 -20.000 -20.871
20 -19.000 -20.852
21 -19.000 -20.834
22 -21.000 -20.835
23 -21.000 -20.837
24 -21.000 -20.838
25 -21.000 -20.840
26 -21.000 -20.842
27 -20.000 -20.833
28 -20.000 -20.825
29 -16.000 -20.777
30 -19.000 -20.759
31 -19.000 -20.741
32 -21.000 -20.744
33 -20.000 -20.736
34 -21.000 -20.739
35 -19.000 -20.722
36 -20.000 -20.714
37 -21.000 -20.717
38 -21.000 -20.720
39 -20.000 -20.713
40 -21.000 -20.716
41 -20.000 -20.709
42 -19.000 -20.692
43 -21.000 -20.695
44 -20.000 -20.688
45 -21.000 -20.691
46 -21.000 -20.694
47 -21.000 -20.697
48 -21.000 -20.700
49 -21.000 -20.703
50 -20.000 -20.696
51 -21.000 -20.699
52 -20.000 -20.692
53 -21.000 -20.695
54 -20.000 -20.688
55 -20.000 -20.681
56 -20.000 -20.674
57 -20.000 -20.668
58 -20.000 -20.661
59 -20.000 -20.654
60 -20.000 -20.648
61 -21.000 -20.651
62 -21.000 -20.655
63 -21.000 -20.658
64 -21.000 -20.662
65 -21.000 -20.665
66 -19.000 -20.649
67 -21.000 -20.652
68 -21.000 -20.656
69 -21.000 -20.659
70 -20.000 -20.652
71 -21.000 -20.656
72 -19.000 -20.639
73 -21.000 -20.643
74 -21.000 -20.646
75 -21.000 -20.650
76 -20.000 -20.643
77 -20.000 -20.637
78 -20.000 -20.631
79 -20.000 -20.624
80 -20.000 -20.618
81 -20.000 -20.612
82 -21.000 -20.616
83 -21.000 -20.620
84 -21.000 -20.623
85 -20.000 -20.617
86 -21.000 -20.621
87 -21.000 -20.625
88 -20.000 -20.619
89 -21.000 -20.622
90 -21.000 -20.626
91 -21.000 -20.630
92 -20.000 -20.624
93 -21.000 -20.627
94 -19.000 -20.611
95 -21.000 -20.615
96 -20.000 -20.609
97 -21.000 -20.613
98 -21.000 -20.617
99 -21.000 -20.620
100 -20.000 -20.614
101 -20.000 -20.608
102 -21.000 -20.612
103 -21.000 -20.616
104 -21.000 -20.620
105 -21.000 -20.624
106 -20.000 -20.617
107 -21.000 -20.621
108 -21.000 -20.625
109 -20.000 -20.619
110 -21.000 -20.623
111 -20.000 -20.616
112 -21.000 -20.620
113 -21.000 -20.624
114 -19.000 -20.608
115 -19.000 -20.592
116 -21.000 -20.596
117 -20.000 -20.590
118 -19.000 -20.574
119 -20.000 -20.568
120 -19.000 -20.552
121 -21.000 -20.557
122 -21.000 -20.561
123 -20.000 -20.556
124 -18.000 -20.530
125 -21.000 -20.535
126 -21.000 -20.540
127 -20.000 -20.534
128 -20.000 -20.529
129 -21.000 -20.533
130 -20.000 -20.528
131 -21.000 -20.533
132 -21.000 -20.538
133 -21.000 -20.542
134 -21.000 -20.547
135 -21.000 -20.551
136 -21.000 -20.556
137 -20.000 -20.550
138 -20.000 -20.545
139 -21.000 -20.549
140 -21.000 -20.554
141 -21.000 -20.558
142 -20.000 -20.553
143 -21.000 -20.557
144 -21.000 -20.562
145 -21.000 -20.566
146 -19.000 -20.550
147 -21.000 -20.555
148 -21.000 -20.559
149 -21.000 -20.564
150 -20.000 -20.558
151 -21.000 -20.562
152 -20.000 -20.557
153 -20.000 -20.551
154 -21.000 -20.556
155 -21.000 -20.560
156 -21.000 -20.565
157 -19.000 -20.549
158 -21.000 -20.553
159 -20.000 -20.548
160 -21.000 -20.552
161 -20.000 -20.547
162 -21.000 -20.551
163 -20.000 -20.546
164 -21.000 -20.550
165 -21.000 -20.555
166 -21.000 -20.559
167 -21.000 -20.564
168 -18.000 -20.538
169 -20.000 -20.533
170 -21.000 -20.537
171 -21.000 -20.542
172 -21.000 -20.547
173 -19.000 -20.531
174 -20.000 -20.526
175 -21.000 -20.531
176 -20.000 -20.525
177 -21.000 -20.530
178 -21.000 -20.535
179 -20.000 -20.529
180 -21.000 -20.534
181 -21.000 -20.539
182 -16.000 -20.493
183 -21.000 -20.498
184 -20.000 -20.493
185 -21.000 -20.499
186 -21.000 -20.504
187 -21.000 -20.509
188 -21.000 -20.513
189 -21.000 -20.518
190 -21.000 -20.523
191 -19.000 -20.508
192 -20.000 -20.503
193 -20.000 -20.498
194 -21.000 -20.503
195 -19.000 -20.488
196 -21.000 -20.493
197 -21.000 -20.498
198 -21.000 -20.503
199 -21.000 -20.508
200 -21.000 -20.513
201 -21.000 -20.518
202 -21.000 -20.523
203 -21.000 -20.527
204 -17.000 -20.492
205 -21.000 -20.497
206 -21.000 -20.502
207 -21.000 -20.507
208 -21.000 -20.512
209 -20.000 -20.507
210 -20.000 -20.502
211 -21.000 -20.507
212 -21.000 -20.512
213 -20.000 -20.507
214 -21.000 -20.512
215 -20.000 -20.506
216 -20.000 -20.501
217 -21.000 -20.506
218 -21.000 -20.511
219 -20.000 -20.506
220 -20.000 -20.501
221 -20.000 -20.496
222 -20.000 -20.491
223 -20.000 -20.486
224 -20.000 -20.481
225 -20.000 -20.477
226 -21.000 -20.482
227 -21.000 -20.487
228 -19.000 -20.472
229 -21.000 -20.477
230 -21.000 -20.483
231 -21.000 -20.488
232 -21.000 -20.493
233 -21.000 -20.498
234 -21.000 -20.503
235 -21.000 -20.508
236 -19.000 -20.493
237 -21.000 -20.498
238 -21.000 -20.503
239 -21.000 -20.508
240 -19.000 -20.493
241 -21.000 -20.498
242 -20.000 -20.493
243 -19.000 -20.478
244 -18.000 -20.453
245 -21.000 -20.459
246 -20.000 -20.454
247 -21.000 -20.460
248 -20.000 -20.455
249 -19.000 -20.440
250 -20.000 -20.436
251 -20.000 -20.432
252 -20.000 -20.427
253 -20.000 -20.423
254 -21.000 -20.429
255 -20.000 -20.425
256 -21.000 -20.430
257 -19.000 -20.416
258 -19.000 -20.402
259 -21.000 -20.408
260 -21.000 -20.414
261 -19.000 -20.400
262 -21.000 -20.406
263 -21.000 -20.412
264 -18.000 -20.387
265 -20.000 -20.384
266 -18.000 -20.360
267 -20.000 -20.356
268 -21.000 -20.363
269 -20.000 -20.359
270 -20.000 -20.355
271 -19.000 -20.342
272 -20.000 -20.338
273 -20.000 -20.335
274 -20.000 -20.332
275 -20.000 -20.328
276 -18.000 -20.305
277 -21.000 -20.312
278 -21.000 -20.319
279 -20.000 -20.316
280 -21.000 -20.323
281 -21.000 -20.329
282 -21.000 -20.336
283 -20.000 -20.333
284 -19.000 -20.319
285 -21.000 -20.326
286 -21.000 -20.333
287 -21.000 -20.340
288 -21.000 -20.346
289 -20.000 -20.343
290 -21.000 -20.349
291 -21.000 -20.356
292 -21.000 -20.362
293 -20.000 -20.359
294 -20.000 -20.355
295 -20.000 -20.351
296 -20.000 -20.348
297 -20.000 -20.345
298 -20.000 -20.341
299 -21.000 -20.348
300 -20.000 -20.344
301 -21.000 -20.351
302 -21.000 -20.357
303 -18.000 -20.334
304 -21.000 -20.340
305 -20.000 -20.337
306 -19.000 -20.324
307 -19.000 -20.310
308 -19.000 -20.297
309 -21.000 -20.304
310 -21.000 -20.311
311 -18.000 -20.288
312 -21.000 -20.295
313 -19.000 -20.282
314 -20.000 -20.279
315 -19.000 -20.267
316 -20.000 -20.264
317 -20.000 -20.261
318 -20.000 -20.259
319 -21.000 -20.266
320 -20.000 -20.263
321 -21.000 -20.271
322 -20.000 -20.268
323 -20.000 -20.265
324 -20.000 -20.263
325 -20.000 -20.260
326 -20.000 -20.258
327 -21.000 -20.265
328 -20.000 -20.262
329 -19.000 -20.250
330 -20.000 -20.247
331 -20.000 -20.245
332 -20.000 -20.242
333 -20.000 -20.240
334 -20.000 -20.237
335 -21.000 -20.245
336 -21.000 -20.253
337 -21.000 -20.260
338 -21.000 -20.268
339 -19.000 -20.255
340 -20.000 -20.252
341 -21.000 -20.260
342 -18.000 -20.237
343 -21.000 -20.245
344 -18.000 -20.222
345 -21.000 -20.230
346 -20.000 -20.228
347 -19.000 -20.216
348 -20.000 -20.213
349 -21.000 -20.221
350 -19.000 -20.209
351 -21.000 -20.217
352 -20.000 -20.215
353 -21.000 -20.223
354 -19.000 -20.210
355 -19.000 -20.198
356 -18.000 -20.176
357 -20.000 -20.175
358 -19.000 -20.163
359 -19.000 -20.151
360 -21.000 -20.160
361 -20.000 -20.158
362 -18.000 -20.136
363 -20.000 -20.135
364 -21.000 -20.144
365 -17.000 -20.112
366 -19.000 -20.101
367 -21.000 -20.110
368 -19.000 -20.099
369 -19.000 -20.088
370 -19.000 -20.077
371 -21.000 -20.086
372 -20.000 -20.086
373 -20.000 -20.085
374 -21.000 -20.094
375 -20.000 -20.093
376 -19.000 -20.082
377 -19.000 -20.071
378 -21.000 -20.080
379 -16.000 -20.040
380 -17.000 -20.009
381 -17.000 -19.979
382 -21.000 -19.989
383 -21.000 -20.000
384 -16.000 -19.960
385 -19.000 -19.950
386 -20.000 -19.950
387 -20.000 -19.951
388 -20.000 -19.951
389 -21.000 -19.962
390 -20.000 -19.962
391 -18.000 -19.943
392 -18.000 -19.923
393 -21.000 -19.934
394 -20.000 -19.935
395 -19.000 -19.925
396 -18.000 -19.906
397 -21.000 -19.917
398 -21.000 -19.928
399 -20.000 -19.929
400 -18.000 -19.909
401 -20.000 -19.910
402 -19.000 -19.901
403 -19.000 -19.892
404 -19.000 -19.883
405 -18.000 -19.864
406 -17.000 -19.836
407 -21.000 -19.847
408 -21.000 -19.859
409 -20.000 -19.860
410 -21.000 -19.872
411 -20.000 -19.873
412 -21.000 -19.884
413 -17.000 -19.855
414 -21.000 -19.867
415 -21.000 -19.878
416 -20.000 -19.879
417 -19.000 -19.871
418 -21.000 -19.882
419 -20.000 -19.883
420 -21.000 -19.894
421 -19.000 -19.885
422 -20.000 -19.886
423 -21.000 -19.898
424 -20.000 -19.899
425 -20.000 -19.900
426 -21.000 -19.911
427 -21.000 -19.921
428 -20.000 -19.922
429 -19.000 -19.913
430 -19.000 -19.904
431 -17.000 -19.875
432 -19.000 -19.866
433 -19.000 -19.857
434 -21.000 -19.869
435 -17.000 -19.840
436 -18.000 -19.822
437 -18.000 -19.804
438 -21.000 -19.816
439 -21.000 -19.827
440 -20.000 -19.829
441 -17.000 -19.801
442 -19.000 -19.793
443 -20.000 -19.795
444 -18.000 -19.777
445 -21.000 -19.789
446 -18.000 -19.771
447 -20.000 -19.774
448 -18.000 -19.756
449 -21.000 -19.768
450 -15.000 -19.721
451 -20.000 -19.723
452 -20.000 -19.726
453 -20.000 -19.729
454 -18.000 -19.712
455 -20.000 -19.714
456 -21.000 -19.727
457 -18.000 -19.710
458 -21.000 -19.723
459 -20.000 -19.726
460 -19.000 -19.718
461 -21.000 -19.731
462 -21.000 -19.744
463 -19.000 -19.737
464 -20.000 -19.739
465 -21.000 -19.752
466 -19.000 -19.744
467 -17.000 -19.717
468 -18.000 -19.700
469 -19.000 -19.693
470 -20.000 -19.696
471 -21.000 -19.709
472 -19.000 -19.702
473 -17.000 -19.675
474 -20.000 -19.678
475 -19.000 -19.671
476 -19.000 -19.664
477 -18.000 -19.648
478 -21.000 -19.661
479 -20.000 -19.665
480 -21.000 -19.678
481 -20.000 -19.681
482 -18.000 -19.664
483 -20.000 -19.668
484 -18.000 -19.651
485 -21.000 -19.665
486 -18.000 -19.648
487 -20.000 -19.651
488 -18.000 -19.635
489 -21.000 -19.649
490 -18.000 -19.632
491 -20.000 -19.636
492 -18.000 -19.619
493 -19.000 -19.613
494 -20.000 -19.617
495 -18.000 -19.601
496 -20.000 -19.605
497 -19.000 -19.599
498 -17.000 -19.573
499 -20.000 -19.577
500 -20.000 -19.581
501 -20.000 -19.586
502 -18.000 -19.570
503 -19.000 -19.564
504 -20.000 -19.568
505 -18.000 -19.553
506 -21.000 -19.567
507 -20.000 -19.572
508 -21.000 -19.586
509 -17.000 -19.560
510 -21.000 -19.574
511 -20.000 -19.579
512 -18.000 -19.563
513 -18.000 -19.547
514 -21.000 -19.562
515 -21.000 -19.576
516 -20.000 -19.580
517 -19.000 -19.575
518 -20.000 -19.579
519 -20.000 -19.583
520 -18.000 -19.567
521 -20.000 -19.572
522 -21.000 -19.586
523 -20.000 -19.590
524 -16.000 -19.554
525 -17.000 -19.528
526 -17.000 -19.503
527 -20.000 -19.508
528 -21.000 -19.523
529 -20.000 -19.528
530 -20.000 -19.533
531 -20.000 -19.537
532 -21.000 -19.552
533 -19.000 -19.546
534 -19.000 -19.541
535 -20.000 -19.545
536 -19.000 -19.540
537 -14.000 -19.485
538 -20.000 -19.490
539 -20.000 -19.495
540 -20.000 -19.500
541 -18.000 -19.485
542 -18.000 -19.470
543 -19.000 -19.465
544 -18.000 -19.451
545 -20.000 -19.456
546 -19.000 -19.452
547 -19.000 -19.447
548 -21.000 -19.463
549 -20.000 -19.468
550 -21.000 -19.483
551 -19.000 -19.479
552 -17.000 -19.454
553 -18.000 -19.439
554 -18.000 -19.425
555 -20.000 -19.431
556 -19.000 -19.426
557 -21.000 -19.442
558 -20.000 -19.448
559 -17.000 -19.423
560 -18.000 -19.409
561 -19.000 -19.405
562 -20.000 -19.411
563 -19.000 -19.407
564 -21.000 -19.423
565 -18.000 -19.408
566 -18.000 -19.394
567 -19.000 -19.390
568 -21.000 -19.406
569 -19.000 -19.402
570 -21.000 -19.418
571 -19.000 -19.414
572 -19.000 -19.410
573 -21.000 -19.426
574 -19.000 -19.422
575 -19.000 -19.417
576 -19.000 -19.413
577 -17.000 -19.389
578 -15.000 -19.345
579 -19.000 -19.342
580 -18.000 -19.328
581 -19.000 -19.325
582 -18.000 -19.312
583 -18.000 -19.299
584 -18.000 -19.286
585 -20.000 -19.293
586 -20.000 -19.300
587 -19.000 -19.297
588 -21.000 -19.314
589 -17.000 -19.291
590 -13.000 -19.228
591 -17.000 -19.206
592 -17.000 -19.184
593 -20.000 -19.192
594 -16.000 -19.160
595 -17.000 -19.138
596 -20.000 -19.147
597 -19.000 -19.145
598 -19.000 -19.144
599 -17.000 -19.122
600 -16.000 -19.091
601 -13.000 -19.030
602 -18.000 -19.020
603 -21.000 -19.040
604 -21.000 -19.059
605 -21.000 -19.079
606 -18.000 -19.068
607 -19.000 -19.067
608 -20.000 -19.077
609 -18.000 -19.066
610 -15.000 -19.025
611 -15.000 -18.985
612 -18.000 -18.975
613 -19.000 -18.975
614 -20.000 -18.986
615 -15.000 -18.946
616 -19.000 -18.946
617 -15.000 -18.907
618 -20.000 -18.918
619 -20.000 -18.929
620 -18.000 -18.919
621 -17.000 -18.900
622 -16.000 -18.871
623 -12.000 -18.802
624 -18.000 -18.794
625 -20.000 -18.806
626 -18.000 -18.798
627 -19.000 -18.800
628 -20.000 -18.812
629 -18.000 -18.804
630 -17.000 -18.786
631 -20.000 -18.798
632 -13.000 -18.740
633 -18.000 -18.733
634 -21.000 -18.756
635 -19.000 -18.758
636 -18.000 -18.751
637 -20.000 -18.763
638 -20.000 -18.775
639 -16.000 -18.748
640 -19.000 -18.750
641 -20.000 -18.763
642 -19.000 -18.765
643 -20.000 -18.777
644 -18.000 -18.770
645 -15.000 -18.732
646 -20.000 -18.745
647 -20.000 -18.757
648 -21.000 -18.780
649 -16.000 -18.752
650 -19.000 -18.754
651 -15.000 -18.717
652 -19.000 -18.720
653 -16.000 -18.692
654 -12.000 -18.625
655 -20.000 -18.639
656 -18.000 -18.633
657 -18.000 -18.626
658 -19.000 -18.630
659 -19.000 -18.634
660 -15.000 -18.598
661 -20.000 -18.612
662 -19.000 -18.615
663 -18.000 -18.609
664 -20.000 -18.623
665 -19.000 -18.627
666 -20.000 -18.641
667 -20.000 -18.654
668 -19.000 -18.658
669 -19.000 -18.661
670 -18.000 -18.655
671 -20.000 -18.668
672 -20.000 -18.681
673 -19.000 -18.685
674 -19.000 -18.688
675 -16.000 -18.661
676 -18.000 -18.654
677 -20.000 -18.668
678 -20.000 -18.681
679 -19.000 -18.684
680 -18.000 -18.677
681 -18.000 -18.671
682 -20.000 -18.684
683 -18.000 -18.677
684 -19.000 -18.680
685 -16.000 -18.653
686 -21.000 -18.677
687 -19.000 -18.680
688 -19.000 -18.683
689 -18.000 -18.677
690 -18.000 -18.670
691 -21.000 -18.693
692 -18.000 -18.686
693 -18.000 -18.679
694 -19.000 -18.682
695 -17.000 -18.666
696 -17.000 -18.649
697 -18.000 -18.642
698 -19.000 -18.646
699 -18.000 -18.640
700 -19.000 -18.643
701 -18.000 -18.637
702 -19.000 -18.640
703 -20.000 -18.654
704 -19.000 -18.657
705 -20.000 -18.671
706 -18.000 -18.664
707 -17.000 -18.648
708 -19.000 -18.651
709 -17.000 -18.635
710 -21.000 -18.658
711 -19.000 -18.662
712 -17.000 -18.645
713 -18.000 -18.639
714 -19.000 -18.642
715 -14.000 -18.596
716 -18.000 -18.590
717 -18.000 -18.584
718 -16.000 -18.558
719 -17.000 -18.542
720 -18.000 -18.537
721 -18.000 -18.532
722 -20.000 -18.546
723 -18.000 -18.541
724 -16.000 -18.515
725 -15.000 -18.480
726 -15.000 -18.446
727 -19.000 -18.451
728 -20.000 -18.467
729 -17.000 -18.452
730 -19.000 -18.457
731 -19.000 -18.463
732 -21.000 -18.488
733 -20.000 -18.503
734 -17.000 -18.488
735 -19.000 -18.493
736 -16.000 -18.468
737 -15.000 -18.434
738 -12.000 -18.369
739 -14.000 -18.326
740 -16.000 -18.302
741 -11.000 -18.229
742 -18.000 -18.227
743 -17.000 -18.215
744 -19.000 -18.223
745 -15.000 -18.191
746 -16.000 -18.169
747 -18.000 -18.167
748 -20.000 -18.185
749 -18.000 -18.183
750 -15.000 -18.152
751 -18.000 -18.150
752 -19.000 -18.159
753 -15.000 -18.127
754 -13.000 -18.076
755 -16.000 -18.055
756 -12.000 -17.994
757 -17.000 -17.984
758 -15.000 -17.955
759 -16.000 -17.935
760 -17.000 -17.926
761 -18.000 -17.926
762 -21.000 -17.957
763 -19.000 -17.968
764 -16.000 -17.948
765 -17.000 -17.938
766 -18.000 -17.939
767 -17.000 -17.930
768 -14.000 -17.890
769 -19.000 -17.901
770 -18.000 -17.902
771 -18.000 -17.903
772 -19.000 -17.914
773 -15.000 -17.885
774 -18.000 -17.886
775 -15.000 -17.858
776 -17.000 -17.849
777 -16.000 -17.830
778 -20.000 -17.852
779 -12.000 -17.794
780 -15.000 -17.766
781 -18.000 -17.768
782 -17.000 -17.760
783 -14.000 -17.723
784 -16.000 -17.706
785 -20.000 -17.728
786 -18.000 -17.731
787 -18.000 -17.734
788 -17.000 -17.727
789 -19.000 -17.739
790 -15.000 -17.712
791 -14.000 -17.675
792 -17.000 -17.668
793 -21.000 -17.701
794 -18.000 -17.704
795 -19.000 -17.717
796 -14.000 -17.680
797 -19.000 -17.693
798 -17.000 -17.686
799 -19.000 -17.700
800 -11.000 -17.633
801 -16.000 -17.616
802 -14.000 -17.580
803 -18.000 -17.584
804 -15.000 -17.558
805 -14.000 -17.523
806 -11.000 -17.458
807 -18.000 -17.463
808 -19.000 -17.478
809 -18.000 -17.484
810 -16.000 -17.469
811 -18.000 -17.474
812 -18.000 -17.479
813 -16.000 -17.465
814 -11.000 -17.400
815 -15.000 -17.376
816 -19.000 -17.392
817 -16.000 -17.378
818 -16.000 -17.364
819 -18.000 -17.371
820 -20.000 -17.397
821 -17.000 -17.393
822 -19.000 -17.409
823 -16.000 -17.395
824 -14.000 -17.361
825 -19.000 -17.378
826 -16.000 -17.364
827 -17.000 -17.360
828 -17.000 -17.357
829 -18.000 -17.363
830 -20.000 -17.389
831 -20.000 -17.415
832 -18.000 -17.421
833 -20.000 -17.447
834 -13.000 -17.403
835 -11.000 -17.339
836 -15.000 -17.315
837 -16.000 -17.302
838 -18.000 -17.309
839 -17.000 -17.306
840 -19.000 -17.323
841 -20.000 -17.350
842 -14.000 -17.316
843 -15.000 -17.293
