1 -21.000 -21.000
2 -21.000 -21.000
3 -21.000 -21.000
4 -20.000 -20.990
5 -21.000 -20.990
6 -21.000 -20.990
7 -21.000 -20.990
8 -21.000 -20.990
9 -19.000 -20.970
10 -19.000 -20.951
11 -21.000 -20.951
12 -19.000 -20.932
13 -21.000 -20.932
14 -21.000 -20.933
15 -19.000 -20.914
16 -21.000 -20.915
17 -20.000 -20.906
18 -19.000 -20.886
19 -20.000 -20.878
20 -19.000 -20.859
21 -20.000 -20.850
22 -21.000 -20.852
23 -21.000 -20.853
24 -20.000 -20.845
25 -21.000 -20.846
26 -21.000 -20.848
27 -20.000 -20.839
28 -20.000 -20.831
29 -21.000 -20.833
30 -20.000 -20.824
31 -19.000 -20.806
32 -20.000 -20.798
33 -21.000 -20.800
34 -19.000 -20.782
35 -21.000 -20.784
36 -21.000 -20.786
37 -20.000 -20.778
38 -21.000 -20.781
39 -21.000 -20.783
40 -21.000 -20.785
41 -21.000 -20.787
42 -20.000 -20.779
43 -19.000 -20.762
44 -21.000 -20.764
45 -21.000 -20.766
46 -21.000 -20.769
47 -20.000 -20.761
48 -19.000 -20.743
49 -21.000 -20.746
50 -21.000 -20.748
51 -20.000 -20.741
52 -21.000 -20.744
53 -21.000 -20.746
54 -21.000 -20.749
55 -19.000 -20.731
56 -21.000 -20.734
57 -21.000 -20.736
58 -20.000 -20.729
59 -21.000 -20.732
60 -21.000 -20.735
61 -21.000 -20.737
62 -21.000 -20.740
63 -20.000 -20.732
64 -20.000 -20.725
65 -21.000 -20.728
66 -21.000 -20.731
67 -21.000 -20.733
68 -20.000 -20.726
69 -21.000 -20.729
70 -20.000 -20.721
71 -21.000 -20.724
72 -21.000 -20.727
73 -20.000 -20.720
74 -20.000 -20.712
75 -21.000 -20.715
76 -21.000 -20.718
77 -21.000 -20.721
78 -21.000 -20.724
79 -20.000 -20.717
80 -21.000 -20.719
81 -21.000 -20.722
82 -21.000 -20.725
83 -21.000 -20.728
84 -21.000 -20.730
85 -21.000 -20.733
86 -21.000 -20.736
87 -21.000 -20.738
88 -20.000 -20.731
89 -21.000 -20.734
90 -21.000 -20.736
91 -21.000 -20.739
92 -18.000 -20.712
93 -21.000 -20.715
94 -21.000 -20.717
95 -20.000 -20.710
96 -21.000 -20.713
97 -21.000 -20.716
98 -21.000 -20.719
99 -21.000 -20.722
100 -21.000 -20.724
101 -20.000 -20.717
102 -21.000 -20.720
103 -19.000 -20.703
104 -19.000 -20.686
105 -21.000 -20.689
106 -19.000 -20.672
107 -19.000 -20.655
108 -20.000 -20.649
109 -19.000 -20.632
110 -21.000 -20.636
111 -21.000 -20.640
112 -21.000 -20.643
113 -21.000 -20.647
114 -21.000 -20.650
115 -21.000 -20.654
116 -21.000 -20.657
117 -21.000 -20.661
118 -21.000 -20.664
119 -20.000 -20.657
120 -20.000 -20.651
121 -21.000 -20.654
122 -21.000 -20.658
123 -20.000 -20.651
124 -21.000 -20.655
125 -21.000 -20.658
126 -21.000 -20.662
127 -21.000 -20.665
128 -20.000 -20.658
129 -20.000 -20.652
130 -19.000 -20.635
131 -21.000 -20.639
132 -20.000 -20.632
133 -20.000 -20.626
134 -21.000 -20.630
135 -21.000 -20.634
136 -20.000 -20.627
137 -20.000 -20.621
138 -21.000 -20.625
139 -20.000 -20.619
140 -21.000 -20.622
141 -20.000 -20.616
142 -20.000 -20.610
143 -21.000 -20.614
144 -21.000 -20.618
145 -21.000 -20.622
146 -20.000 -20.615
147 -20.000 -20.609
148 -21.000 -20.613
149 -21.000 -20.617
150 -21.000 -20.621
151 -21.000 -20.625
152 -20.000 -20.618
153 -21.000 -20.622
154 -19.000 -20.606
155 -21.000 -20.610
156 -20.000 -20.604
157 -21.000 -20.608
158 -20.000 -20.602
159 -21.000 -20.606
160 -20.000 -20.600
161 -18.000 -20.574
162 -21.000 -20.578
163 -19.000 -20.562
164 -21.000 -20.566
165 -21.000 -20.571
166 -20.000 -20.565
167 -20.000 -20.559
168 -21.000 -20.564
169 -20.000 -20.558
170 -21.000 -20.563
171 -20.000 -20.557
172 -19.000 -20.541
173 -21.000 -20.546
174 -17.000 -20.511
175 -21.000 -20.515
176 -19.000 -20.500
177 -21.000 -20.505
178 -19.000 -20.490
179 -21.000 -20.495
180 -20.000 -20.490
181 -19.000 -20.475
182 -21.000 -20.481
183 -21.000 -20.486
184 -20.000 -20.481
185 -20.000 -20.476
186 -21.000 -20.481
187 -20.000 -20.477
188 -19.000 -20.462
189 -21.000 -20.467
190 -21.000 -20.473
191 -19.000 -20.458
192 -21.000 -20.463
193 -21.000 -20.469
194 -21.000 -20.474
195 -20.000 -20.469
196 -17.000 -20.435
197 -21.000 -20.440
198 -21.000 -20.446
199 -21.000 -20.451
200 -21.000 -20.457
201 -20.000 -20.452
202 -20.000 -20.448
203 -20.000 -20.443
204 -19.000 -20.429
205 -21.000 -20.435
206 -19.000 -20.420
207 -21.000 -20.426
208 -20.000 -20.422
209 -21.000 -20.428
210 -21.000 -20.433
211 -21.000 -20.439
